index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.nzherald.co.nz/nz/weather-thunderstorms-hail-rain-strong-wind-gusts-to-blast-central-new-zealand/H5GGFNVK4NHBBI6CSYSJVAJA5M/,https://www.nzherald.co.nz/nz/weather-thunderstorms-hail-rain-strong-wind-gusts-to-blast-central-new-zealand/H5GGFNVK4NHBBI6CSYSJVAJA5M/,0,www.nzherald.co.nz,"Weather: Thunderstorms, hail, rain, strong wind gusts to blast central New Zealand",Flooding is possible at the bottom of the North Island as a fierce weather system stalls.,https://www.nzherald.co.nz/resizer/v2/C3OFK6CNZNC3FE4CQ4VYTXSJU4.jpg?auth=5a1ccc70e4543b762362cdb80e07420e817a0fe3e5be7de9c1cce2902aaa99aa&width=1200&height=675&quality=70&smart=true,2024-05-01T01:11:18Z,,"Thunderstorms, hail and strong wind gusts are forecast to bear down on the centre of the country and eastern parts of the South Island in the coming hours.
Surface flooding is possible at the bottom… [+3232 chars]",,en,Storm New Zealand,Storm,wmo,New Zealand,NZ,Oceania
http://www.wwe.com/videos/thea-hail-vs-jacy-jayne-nxt-spring-breakin-highlights-april-30-2024,http://www.wwe.com/videos/thea-hail-vs-jacy-jayne-nxt-spring-breakin-highlights-april-30-2024,0,www.wwe.com,"Thea Hail vs. Jacy Jayne: NXT Spring Breakin’ highlights, April 30, 2024","Thea Hail looks to prove herself against her former friend, the villainous Jacy Jayne. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWENXT",https://www.wwe.com/f/styles/og_image/public/2024/04/20240430_NXT_Thea_Jacy--9a4d9561eb79266a925857b19eac023f.jpg,2024-05-01T01:34:00Z,,"Skip to main content
Raw exclusives: May 19, 2014
Summer Rae avoids the questions: WWE.com Exclusive, May 19, 2014
Daniel Bryan reacts to Triple H's comments about his neck injury
Sheamus vs. Ces… [+641 chars]",,en,Hail India,Thunderstorm,wmo,India,SAS,Asia
https://phys.org/news/2024-05-april-temperatures-bangladesh-hottest.html,https://phys.org/news/2024-05-april-temperatures-bangladesh-hottest.html,0,phys.org,April temperatures in Bangladesh hottest on record,"Bangladesh's weather bureau said Wednesday that last month was the hottest April on record, with the South Asian nation and much of the region still enduring a suffocating heat wave.",https://scx2.b-cdn.net/gfx/news/2024/a-vehicle-of-the-dhaka.jpg,2024-05-01T08:10:01Z,,"Bangladesh's weather bureau said Wednesday that last month was the hottest April on record, with the South Asian nation and much of the region still enduring a suffocating heat wave.
Extensive scien… [+3169 chars]",,en,Heat Wave Heat wave,Heat Wave,wmo,India,SAS,Asia
https://www.aljazeera.com/news/2024/5/1/blame-the-government-kenyans-bemoan-lack-of-support-amid-record-flooding,https://www.aljazeera.com/news/2024/5/1/blame-the-government-kenyans-bemoan-lack-of-support-amid-record-flooding,0,www.aljazeera.com,‘Blame the government’: Kenyans bemoan lack of support amid record flooding,"In Mathare, one of the largest slums in Nairobi, residents grapple with flood damage, loss and lack of state assistance.",https://www.aljazeera.com/wp-content/uploads/2024/04/2024-04-24T145143Z_623948173_RC21D7A2HTBL_RTRMADP_3_KENYA-FLOODS-1714493114.jpg?resize=1920%2C1440,2024-05-01T08:18:03Z,,"Nairobi, Kenya Collins Obondo stood atop the rubble of a house in Mathare, one of the largest informal settlements in Kenyas capital Nairobi, surveying the aftermath of a flood that destroyed his nei… [+11046 chars]",,en,flooding,Flood,random,,,
https://theconversation.com/kenyas-devastating-floods-expose-decades-of-poor-urban-planning-and-bad-land-management-229015,https://theconversation.com/kenyas-devastating-floods-expose-decades-of-poor-urban-planning-and-bad-land-management-229015,0,theconversation.com,Kenya’s devastating floods expose decades of poor urban planning and bad land management,There’s been an increase in the amount of runoff generated from rainfall as land is altered by settlement and deforestation.,https://images.theconversation.com/files/591199/original/file-20240430-18-huzgaf.jpg?ixlib=rb-4.1.0&q=45&auto=format&w=1356&h=668&fit=crop,2024-05-01T09:17:13Z,,Floods in Kenya killed at least 169 people between March and April 2024. The most catastrophic of these deaths occurred after a flash flood swept through a rural village killing 42 people. Death and … [+5762 chars],,en,Rain Kenya,Precipitation,wmo,Kenya,SEAF,Africa
https://www.bbc.co.uk/news/world-africa-68920702,https://www.bbc.co.uk/news/world-africa-68920702,0,www.bbc.co.uk,Floods maroon tourists in Kenya's Maasai Mara,Helicopters have been deployed to evacuate tourists trapped in the famous game reserve.,https://ichef.bbci.co.uk/news/1024/branded_news/5109/production/_133254702_countyz.jpg,2024-05-01T12:32:42Z,,"Tourists are being evacuated from Kenya's popular Maasai Mara game reserve after floods left parts of it submerged. 
More than 10 lodges and camps have been flooded after the nearby Talek River burs… [+1854 chars]",,en,Flood Kenya,Flood,relief,Kenya,SEAF,Africa
https://www.marketscreener.com/news/latest/Kenya-flood-toll-rises-to-179-as-homes-and-roads-are-destroyed-46592910/,https://www.marketscreener.com/news/latest/Kenya-flood-toll-rises-to-179-as-homes-and-roads-are-destroyed-46592910/,0,www.marketscreener.com,Kenya flood toll rises to 179 as homes and roads are destroyed,"(marketscreener.com) Floods and landslides across Kenya have killed 179 people since March, with hundreds of thousands forced to leave their homes, the government said on Wednesday, as dozens more were killed in neighbouring Tanzania and Burundi.
 Torrential …",https://www.marketscreener.com/images/reuters/2024-05/2024-05-01T125048Z_1_LYNXMPEK401EH_RTROPTP_3_KENYA-FLOODS.JPG,2024-05-01T12:52:41Z,,"NAIROBI (Reuters) - Floods and landslides across Kenya have killed 179 people since March, with hundreds of thousands forced to leave their homes, the government said on Wednesday, as dozens more wer… [+1281 chars]",,en,Flood Kenya,Flood,relief,Kenya,SEAF,Africa
https://www.thestar.com.my/news/world/2024/05/01/kenya-flood-toll-rises-to-179-as-homes-and-roads-are-destroyed,https://www.thestar.com.my/news/world/2024/05/01/kenya-flood-toll-rises-to-179-as-homes-and-roads-are-destroyed,0,www.thestar.com.my,Kenya flood toll rises to 179 as homes and roads are destroyed,"NAIROBI (Reuters) - Floods and landslides across Kenya have killed 179 people since March, with hundreds of thousands forced to leave their homes, the government said on Wednesday, as dozens more were killed in neighbouring Tanzania and Burundi. Read full sto…",https://apicms.thestar.com.my/uploads/images/2024/05/01/2672145.jpg,2024-05-01T12:54:00Z,,"NAIROBI (Reuters) - Floods and landslides across Kenya have killed 179 people since March, with hundreds of thousands forced to leave their homes, the government said on Wednesday, as dozens more wer… [+1281 chars]",,en,Flood Burundi,Flood,relief,Burundi,SEAF,Africa
https://economictimes.indiatimes.com/news/international/world-news/saudi-arabia-heavy-rains-flood-roads-in-capital-riyadh/videoshow/109757708.cms,https://economictimes.indiatimes.com/news/international/world-news/saudi-arabia-heavy-rains-flood-roads-in-capital-riyadh/videoshow/109757708.cms,0,economictimes.indiatimes.com,Saudi Arabia: Heavy rains flood roads in capital Riyadh,Flash floods inundate roads in Riyadh in the latest instance of heavy rains disrupting life in Saudi Arabia. Saudi Arabian authorities shuttered schools in several regions following flash floods in the desert Gulf. The National Meteorological Centre issued re…,"https://img.etimg.com/thumb/msid-109757708,width-1070,height-580,overlay-economictimes/photo.jpg",2024-05-01T13:15:45Z,,Flash floods inundate roads in Riyadh in the latest instance of heavy rains disrupting life in Saudi Arabia. Saudi Arabian authorities shuttered schools in several regions following flash floods in t… [+427 chars],,en,heavy rain,Precipitation,random,,,
https://www.forbes.com/sites/arielcohen/2024/05/01/elon-musks-hail-mary-in-china/,https://www.forbes.com/sites/arielcohen/2024/05/01/elon-musks-hail-mary-in-china/,0,www.forbes.com,Elon Musk’s Hail Mary In China,Tesla was once the undisputed global leader in electric vehicles. Those days are now distant as the company grapples with mounting competition.,https://imageio.forbes.com/specials-images/imageserve/66321900ad2d968ec6b01b0d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-05-01T13:30:00Z,,"Chinese Premier Li Qiang (R) meets Elon Musk, CEO of the U.S. electric carmaker Tesla, in Beijing, ... [+] China, April 28, 2024.
Copyright Wang Ye/Xinhua
Tesla was once the undisputed global leade… [+7194 chars]",,en,hail,Thunderstorm,random,,,
