index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country,ipcc,continent
https://www.cnn.com/2023/08/31/asia/hong-kong-china-macau-typhoon-saola-intl-hnk/index.html,https://www.cnn.com/2023/08/31/asia/hong-kong-china-macau-typhoon-saola-intl-hnk/index.html,0,www.cnn.com,Hong Kong hunkers down as Typhoon Saola approaches,"Schools closed and flights were canceled as Hong Kong hoisted its third highest storm warning early Friday morning in anticipation of Typhoon Saola, which is expected to brush the city later in the day and could be its worst storm in five years.","https://media.cnn.com/api/v1/images/stellar/prod/230831163127-01-hong-kong-preps-saola.jpg?c=16x9&q=w_800,c_fill",2023-09-01T00:10:39Z,,"Schools closed and flights were canceled as Hong Kong hoisted its third highest storm warning early Friday morning in anticipation of Typhoon Saola, which is expected to brush the city later in the d… [+2500 chars]",,en,typhoon,Tropical Cyclone,random,,,
https://www.channelnewsasia.com/singapore/singapore-presidential-election-hong-kong-overseas-voting-station-proceed-3739481,https://www.channelnewsasia.com/singapore/singapore-presidential-election-hong-kong-overseas-voting-station-proceed-3739481,0,www.channelnewsasia.com,Voting to proceed at Hong Kong overseas polling station amid Typhoon Saola,"SINGAPORE: Voting for Singapore's Presidential Election will proceed at the overseas polling station in Hong Kong, despite the warning signal issued by the city","https://onecms-res.cloudinary.com/image/upload/s--i1ifmU2W--/fl_relative,g_south_east,l_one-cms:core:watermark:ap_data-1,w_0.1/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/asia_typhoon_93529.jpg?itok=JSXRe2Fi",2023-09-01T00:33:32Z,,"SINGAPORE: Voting for Singapore's Presidential Election will proceed at the overseas polling station in Hong Kong, despite the warning signal issued by the city's weather authority as Super Typhoon S… [+1177 chars]",,en,typhoon,Tropical Cyclone,random,,,
https://www.abc.net.au/news/2023-09-01/cabbage-tree-island-flood-rebuild-poses-unacceptably-high-risk/102802630,https://www.abc.net.au/news/2023-09-01/cabbage-tree-island-flood-rebuild-poses-unacceptably-high-risk/102802630,0,www.abc.net.au,'Cabbo' residents forced to abandon their island home permanently as flood rebuild rejected,"The Cabbage Tree Island Aboriginal community will not be rebuilt following last year's catastrophic floods in the NSW far north with the government saying the risk of future flooding events, and to human life, are too high.",https://live-production.wcms.abc-cdn.net.au/7646953817cc22304526f87be4b2d8f6?impolicy=wcms_crop_resize&cropH=2813&cropW=5000&xPos=0&yPos=74&width=862&height=485,2023-09-01T01:16:13Z,,"The Cabbage Tree Island Aboriginal community will not be rebuilt following last year's catastrophic floods in the New South Wales far north, with future threats to the island in the Richmond River, s… [+2050 chars]",,en,flooding,Flood,random,,,
https://news.yahoo.com/hong-kong-parts-southern-china-012928267.html,https://news.yahoo.com/hong-kong-parts-southern-china-012928267.html,0,news.yahoo.com,"Hong Kong, other parts of south China grind to near standstill as Super Typhoon Saola edges closer",Most of Hong Kong and other parts of southern China ground to a near standstill Friday with classes and flights canceled as Super Typhoon Saola edged closer....,https://s.yimg.com/ny/api/res/1.2/JAvJMPgyUQXXwjvb3aSXgA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/53d3ca7d3c3980df0dd97bb83fc8e6b4,2023-09-01T01:29:28Z,,"HONG KONG (AP) Most of Hong Kong and other parts of southern China ground to a near standstill Friday with classes and flights canceled as Super Typhoon Saola edged closer.
The typhoon could make a … [+3788 chars]",,en,Typhoon Saola,Storm,eonet,,EAS,Asia
https://www.investing.com/news/stock-market-news/hong-kong-stock-exchange-suspends-trade-in-face-of-super-typhoon-saola-3165697,https://www.investing.com/news/stock-market-news/hong-kong-stock-exchange-suspends-trade-in-face-of-super-typhoon-saola-3165697,0,www.investing.com,Hong Kong Stock Exchange suspends trade in face of super Typhoon Saola,Hong Kong Stock Exchange suspends trade in face of super Typhoon Saola,https://i-invdn-com.investing.com/news/LYNXMPEB2L0EI_L.jpg,2023-09-01T01:46:02Z,,"Investing.com-- Hong Kong Exchange and Clearing (HK:0388), the operator of the citys stock exchange, said on Friday that its morning trading session was delayed as the city issued a warning over Typh… [+1348 chars]",,en,typhoon,Tropical Cyclone,random,,,
https://statetimes.in/monsoon-expected-to-revive-in-september-imd/,https://statetimes.in/monsoon-expected-to-revive-in-september-imd/,0,statetimes.in,Monsoon expected to revive in September: IMD,"STATE TIMES NEWS New Delhi: After subdued rainfall resulted in India experiencing the driest August since 1901, the Southwest Monsoon is expected to revive over the weekend bringing rain to central and southern parts of the country, the weather office said on…",https://statetimes.in/wp-content/uploads/2023/09/Screenshot-2023-09-01-070227.png,2023-09-01T01:58:24Z,https://web.archive.org/web/20230901102538/https://statetimes.in/monsoon-expected-to-revive-in-september-imd/,"STATE TIMES NEWS
New Delhi: After subdued rainfall resulted in India experiencing the driest August since 1901, the Southwest Monsoon is expected to revive over the weekend bringing rain to central … [+2384 chars]",,en,Rain ,Precipitation,wmo,Argentina,SES,South-America
https://finance.yahoo.com/news/hong-kong-shuts-stock-market-230651039.html,https://finance.yahoo.com/news/hong-kong-shuts-stock-market-230651039.html,0,finance.yahoo.com,Hong Kong Shuts Down City as Super Typhoon Saola Approaches,"(Bloomberg) -- Hong Kong hunkered down on Friday as officials and residents prepared for the impact of Super Typhoon Saola, which is forecast to hit the city...",https://s.yimg.com/ny/api/res/1.2/NqwN_lq_WHQiZ.Kdk09D2g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_markets_842/b2b9816cb17b2fb64cdb6294b1233cd7,2023-09-01T02:20:32Z,,"(Bloomberg) -- Hong Kong hunkered down on Friday as officials and residents prepared for the impact of Super Typhoon Saola, which is forecast to hit the city toward the end of the day.
Most Read fro… [+4384 chars]",,en,typhoon,Tropical Cyclone,random,,,
https://www.ndtv.com/india-news/after-indias-driest-august-in-over-100-years-more-grain-export-curbs-likely-4347077,https://www.ndtv.com/india-news/after-indias-driest-august-in-over-100-years-more-grain-export-curbs-likely-4347077,0,www.ndtv.com,"After India's Driest August In 100 Years, More Grain Export Curbs Likely","India received the lowest August rains since at least 1901, raising concerns about weaker crop output and the potential for more export restrictions following the nation's curbs on rice.",https://c.ndtvimg.com/2023-09/gvm292g8_india-grain-generic-bloomberg_625x300_01_September_23.jpg,2023-09-01T02:34:20Z,https://web.archive.org/web/20230901101707/https://www.ndtv.com/india-news/after-indias-driest-august-in-over-100-years-more-grain-export-curbs-likely-4347077,"The government has also imposed stockpile limits on some crops.
India received the lowest August rains since at least 1901, raising concerns about weaker crop output and the potential for more expor… [+2456 chars]",,en,Rain ,Precipitation,wmo,Argentina,SES,South-America
https://news.yahoo.com/super-typhoon-saola-sweeps-towards-041316840.html,https://news.yahoo.com/super-typhoon-saola-sweeps-towards-041316840.html,0,news.yahoo.com,Super Typhoon Saola sweeps towards southern China megacities,"Tens of millions of people across southern China hunkered down Friday as Super Typhoon Saola swept towards the megacities of Hong Kong and Shenzhen, forcing ...",https://media.zenfs.com/en/afp.com/1c33d440da00913b09c86b2d9a74643c,2023-09-01T04:13:16Z,,"Tens of millions of people across southern China hunkered down Friday as Super Typhoon Saola swept towards the megacities of Hong Kong and Shenzhen, forcing the cancellations of hundreds of flights, … [+3392 chars]",,en,typhoon,Tropical Cyclone,random,,,
https://www.france24.com/en/live-news/20230901-super-typhoon-saola-sweeps-towards-southern-china-megacities,https://www.france24.com/en/live-news/20230901-super-typhoon-saola-sweeps-towards-southern-china-megacities,0,www.france24.com,Super Typhoon Saola sweeps towards southern China megacities,"Packing sustained wind speeds at 210 kilometres (130 miles) per hour as it moved towards Hong Kong, Saola could be one of the most powerful typhoons to hit Guangdong if it makes landfall in the province.

By 11 am (0300 GMT), it was 180 km east-southeast of H…",https://s.france24.com/media/display/26d6a43e-487e-11ee-88e2-005056a90321/w:1280/p:16x9/2a746da2eab3cd45316d836143a25dd125a41839.jpg,2023-09-01T04:15:15Z,,"Hong Kong (AFP) Tens of millions of people across southern China hunkered down Friday as Super Typhoon Saola swept towards the megacities of Hong Kong and Shenzhen, forcing the cancellations of hundr… [+3393 chars]",,en,landfall,Tropical Cyclone,random,,,
